Distrito;NACE1;NACE2;Numero_Empregados;Num_anos_disponiveis_base;Variacao_das_vendas;Variacao_resultado_operacional;Variacao_do_activo;Variacao_dos_capitais_proprios;Variacao_do_ativo_circulante;Variacao_das_existencias;Variacao_do_imobilizado;Fundo_de_maneio;REPV;Prazo_medio_de_recebimento;Liquidez_geral;Liquidez_reduzida;Solvabilidade;Autonomia_financeira;Endividamento;Estrutura_financeira;Passivo_de_curto_prazo_a_dividir_passivo_total;Custos_dos_encargos_financeiros_dividir_resultado_operacional;Rendibilidade_operacional_vendas;Rendibilidade_liquida_das_vendas;Rendibilidade_do_ativo;Rendibilidade_capitais_proprios;Passivo_curto_prazo_dividir_vendas;Peso_das_amortizacoes_dividir_vendas;Peso_encargos_financeiros_dividir_vendas;Produtividade_por_trabalhador;Certificacao_legal_contas;Insolvencia
1;13;139;14;4;-0.192668195;-0.07985091;0.0349831;0.036951391;0.067273304;0.420654496;-0.109271523;195627;1.411852163;108.3231817;1.48148768;0.484913745;0.440303397;0.305702267;0.694299133;2.271161217;0.819175254;1.795652918;0.036706748;0.013612844;0.010893591;0.036951391;0.250592129;0.033752226;0.020442006;1.291410422;0;0
5;14;141;80;4;0.000854032;-0.434224075;0.258399756;0.146685822;0.045155025;47.28650138;0.756913292;293922;17.12943861;28.60601749;1.571435793;1.401048299;1.414979465;0.585917382;0.414081898;0.706724037;0.893972654;12.88197511;0.106876122;0.08535968;0.092224031;0.180489591;0.423061449;0.079200039;0.008296563;1.490874022;0;0
1;14;141;4;4;-0.177175085;-0.587404995;0.012426107;0.099445685;0.078326081;-0.158730159;-0.423453766;11407;345.4622642;95.04574128;1.959619753;1.950702448;1.117943972;0.527843978;0.472156022;0.89449921;1;108.5714286;0.020754253;0.03282449;0.047743883;0.099445685;0.750375488;0.037767279;0.000191158;1.11008807;0;0
1;13;139;12;4;-0.136374449;-0.558808517;-0.035926455;0.06572313;0.108664899;0.166204986;-0.369940725;119692;280.2731591;188.8386796;2.951192475;2.937466378;2.677224785;0.728055787;0.271944213;0.37352112;1;6.332286761;0.051277597;0.04292131;0.044903623;0.065729619;0.498207551;0.113394635;0.008097801;1.361072364;0;0
1;14;141;15;4;0.0231737;0.348092643;0.052802376;0.230933034;0.044298445;-0.304487179;0.099358974;15792;709.0829493;39.97478407;1.967884285;1.954584457;1.346285854;0.573794473;0.426205527;0.742784303;1;34.12068966;0.038584269;0.026782175;0.107648503;0.230933034;0.828200246;0.016845279;0.001130817;1.06693556;0;0
5;14;143;7;10;0.232546848;-0.414207978;-0.130870139;0.017938121;-0.228617694;-0.240678521;0.033629645;-23497;5.427221955;152.1186989;0.902773985;0.653094665;0.221005733;0.181002564;0.818994884;4.524769504;0.752972333;1.089862072;0.071661516;0.00381698;0.00318963;0.017938121;0.141616079;0.154850313;0.065752831;2.601591306;0;0
1;14;141;4;4;0.031405869;-0.783462658;-0.047588223;0.045724006;-0.047844746;0.061327078;-0.046318983;12111;7.487001368;37.88061968;1.428434979;1.09233055;0.717631244;0.417811464;0.582209132;1.393473331;1;43.56097561;0.025107544;0.012483482;0.018289292;0.045775555;0.718193831;0.021086963;0.000576377;1.054552928;0;0
1;13;132;92;10;-0.256975103;-2.262988049;-0.016556499;-0.329458231;-0.033339293;-0.004618712;0.005019494;193164;1.314894083;34.58814732;1.069069854;0.239900495;0.26070915;0.206795597;0.793204218;3.835691994;0.651987823;-1.02147227;-0.09216031;-0.180200715;-0.101604987;-0.329457632;0.398744548;0.054886032;0.090223017;0.913803285;1;0
1;14;143;3;4;0.258930492;-3.974491753;-0.163840266;0.021919879;-0.169946795;-0.089763178;-0.131464391;15106;1.140346802;153.0302214;1.080744047;0.367442606;0.011295281;0.011169169;0.988834961;88.53254438;0.781500635;-3.8176;-0.203828437;-0.255215966;-0.160424627;-14.67800454;0.140159157;0.078921256;0.053391774;0.123118758;0;0
1;13;139;23;4;-0.03253338;0.931258106;-0.18532521;0.015879173;-0.178412708;1.261657123;-0.189812003;-30708;5.894366076;103.6477598;0.840297894;0.538352324;1.116926613;0.527617068;0.472382932;0.89531397;1;1.414726841;0.043509896;0.009806529;0.008244708;0.015874442;0.551494502;0.183559746;0.03075498;1.413886284;0;0
1;13;132;14;5;-0.027218886;-0.142266336;-0.051490318;0.018240413;-0.043927192;-0.021676653;-0.089683031;211373;0.572308927;250.7360899;1.352108171;0.389245836;0.521872949;0.342915281;0.657085756;1.916175195;0.947023764;15.47761194;0.006269611;0.017914039;0.006142868;0.018240413;0.393483111;0.046892099;0.000405076;1.181892214;0;0
5;14;141;17;8;0.127854153;2.427060206;0.227699682;0.099600196;0.578775279;0.086429948;-0.032321281;8510;57.55485179;102.1623549;1.113431881;1.060821348;0.114442352;0.102690912;0.897315638;8.738023857;0.547669105;2.59733777;0.048100753;0.006250853;0.009301594;0.099600196;0.750775854;0.091095176;0.018519252;1.17963331;0;0
1;13;139;7;6;-0.071452814;-0.438691195;0.014832942;0.010614168;0.031809575;0.109078679;-0.019989764;226471;5.258040001;175.689538;1.620822277;1.245685212;0.839343844;0.456327862;0.543672138;1.191406844;0.775633352;1.161132334;0.032948508;0.005761959;0.00479267;0.010614168;0.126557403;0.053005572;0.028376187;1.70608583;0;0
1;14;141;16;4;0.048455708;0.135908118;-0.136855822;0.233016824;-0.112406303;-0.128487728;-0.532348323;64090;1.258998303;25.00858695;1.219058687;0.351201422;0.258762006;0.20556865;0.79443135;3.864554989;1;125.3167702;0.06311489;0.044755389;0.038848581;0.233016824;0.403962199;0.045668828;0.000503643;1.267208735;0;0
1;13;133;155;6;-0.191612971;-1.62779221;-0.005177544;-0.026077143;-0.10920001;-0.037782026;0.055042155;212824;23.63927895;121.0157708;1.084581613;0.971767711;1.88633248;0.653539567;0.346460433;0.530129238;0.873720773;-1.036229892;-0.052797546;-0.006773773;-0.005468318;-0.00814904;0.371583476;0.117335711;0.050951575;1.435428409;1;0
5;14;141;14;4;-0.222440136;-1.328043422;0.139727618;-0.490028823;0.169579282;-0.933510638;-0.275062246;21827;2347.08;54.38008078;1.213598599;1.2131093;0.112431625;0.101068346;0.898931654;8.894294661;0.877495642;-85.75675676;-0.054075703;-0.053095762;-0.048098745;-0.242696892;0.87812942;0.030105493;0.000630571;0.988840585;0;0
1;13;139;4;7;-0.04896938;-0.227384058;0.114367957;0.367905455;0.113534475;0.137534847;0.122107332;928312;3.165643169;136.561085;1.68043897;0.931218866;0.862910508;0.463205562;0.536794438;1.158868724;1;4.189898219;0.152665572;0.099679859;0.126907358;0.374773711;0.032716281;0.014182453;0.036436583;6.636687385;1;0
5;13;139;8;4;-0.110551665;-1.563621161;-0.12864262;-0.302578041;-0.159911241;0.027399749;-0.103982827;-82248;3.921696915;101.7002177;0.619029973;0.330889199;0.160007232;0.137936409;0.862063591;6.249717514;0.796589907;-0.779295849;-0.030394701;-0.077120148;-0.059844012;-0.302578041;0.472948102;0.106158052;0.039002775;1.166841453;0;0
1;13;139;6;10;-0.07076916;-0.343399106;0.147926588;0.00603319;0.168735081;0.422638993;-0.132560293;404181;3.322681447;296.2405616;1.637714659;1.233781848;0.211603907;0.174647759;0.825352241;4.725810668;0.701204158;0.269835581;0.007080526;0.001348392;0.001047364;0.00603319;0.067186822;0.010753042;0.02624015;1.578544933;0;0
1;14;141;8;7;0.22228697;0.994521182;0.364441039;0.947766323;0.499803557;-0.819997717;-0.413946852;52489;191.5301205;128.2764375;1.567007302;1.549971914;0.673508188;0.402452879;0.597547121;1.484762943;1;13.69014831;0.171147817;0.13354721;0.260373096;1.260137457;0.207626066;0.028068851;0.012501531;1.970946549;0;0
5;13;133;4;7;-0.256097298;-2.455220713;-0.111280515;-0.38193292;-0.096135003;-0.025179856;-0.187095602;81060;12.71826568;463.6919908;2.8647343;2.74005061;0.219547024;0.180023419;0.819976581;4.554832854;0.36090263;-1.667558366;-0.099473402;-0.237041765;-0.111238189;-0.381909548;0.359334426;0.086170629;0.059652126;0.764836496;0;0
5;13;133;2;5;-0.078135927;-0.318215249;0.201742804;0.061031587;0.221533817;0.064278526;0.051315789;75001;1.166884619;49.66758621;28.98544776;10.43880597;0.564681613;0.360892343;0.639107657;1.77090944;0.048495377;7.495956873;0.047948276;0.030948276;0.020758885;0.061031587;0.254051724;0.003689655;0.006396552;1.20542925;0;0
5;14;143;168;10;-0.092917687;-0.659260674;0.160635587;0.010222858;0.280428868;0.44218306;-0.134907308;1215933;1.450405776;100.9138118;1.406333606;0.475152133;0.791464853;0.441797589;0.558202411;1.263479984;1;1.466627988;0.015011471;0.005930112;0.00447073;0.010222858;0.352726263;0.113978062;0.010235364;1.392452843;1;0
1;13;139;20;10;-0.317083793;-0.164301084;-0.299026138;-0.30614609;-0.307292588;-0.221647439;-0.204386733;2021250;16.44703503;113.6155284;1.739467189;1.497648522;0.890015599;0.470903838;0.529096162;1.123575812;0.987481747;21.93332759;0.070235218;0.058318808;0.121185251;0.178560575;0.065828724;0.011599611;0.003202214;2.457980909;1;0
1;13;139;23;5;0.788672067;-0.755481505;-0.07820842;0.031952498;0.186312569;-0.402162157;-0.286280153;263833;7.461115848;163.4926655;1.319332318;1.028307847;0.182079163;0.154032969;0.845967031;5.492116631;0.507674706;0.195608248;0.008957696;0.005114304;0.004769346;0.031952498;0.162282579;0.186913736;0.045794063;2.473000313;0;0
1;14;141;9;4;0.128967684;0.352410761;-0.011520854;0.028565112;0.015530383;0.439168588;-0.102069677;78610;21.60888774;72.30457261;1.516657794;1.262272348;0.917286117;0.478429437;0.521570563;1.090172392;1;6.079731993;0.021698479;0.004635497;0.013290278;0.028572481;0.117499151;0.019203178;0.003568986;1.259725459;0;0
1;14;143;80;9;0.052168399;-0.753572273;0.115554558;-0.635917704;0.123593025;0.191380069;0.067349481;783996;3.997898919;90.60337979;1.433980636;0.801678141;0.078994622;0.073211321;0.926788679;12.65908967;0.64954757;0.18147669;0.004792326;-0.08402939;-0.127873219;-0.635917704;0.231975073;0.020086163;0.026407391;0.838461139;1;0
1;14;141;94;4;0.117315798;7.917033829;-0.021030528;0.014953468;-0.023489117;0.006943035;0.117696192;1230221;2.435813034;20.91188258;1.735456128;0.22259274;0.162536719;0.139812116;0.860187884;6.152455929;0.656557283;0.716816444;0.019371506;0.000989763;0.002059874;0.014953468;0.183478218;0.004278967;0.027024361;1.178091724;1;0
1;14;141;9;4;0.11952113;-2.111863199;0.477165978;-0.582774714;0.022277259;0.777777778;4.802568982;-38953;2139.125;29.42675159;0.677223424;0.676825681;0.081487558;0.075347661;0.924652339;12.27181208;1;-15.06034483;-0.170143556;-0.13377744;-0.105244608;-0.582774714;0.839897544;0.161582812;0.011297454;1.058024792;0;0
1;14;141;28;7;0.622296951;0.402080045;-0.059801356;0.08543407;-0.04959179;-0.255687629;-0.382073873;127722;7.618221723;46.2542511;3.588609647;2.452756384;2.662525334;0.726964346;0.273035654;0.375583281;1;42.65254237;0.035364962;0.024218406;0.057219065;0.08543407;0.529961494;0.005281674;0.000829141;1.073705285;0;0
1;13;139;18;4;-0.041144051;-0.262122619;-0.052163645;0.025013562;-0.028100519;-0.175364687;-0.187460158;335664;5.14259028;111.8903591;7.707243481;5.771125987;7.853391947;0.887048941;0.112951059;0.127333515;1;9.960023866;0.033501177;0.024241342;0.027262181;0.031502326;0.445620042;0.029866682;0.003363564;1.150650322;0;0
1;13;139;16;10;-0.121818467;-0.183707854;-0.108085025;0.00613126;-0.100638547;0.155565944;-0.140029778;1104747;3.926113217;162.2793728;2.020744806;1.303589132;0.39131767;0.281256882;0.718743118;2.555468555;0.563022325;1.864890268;0.04101863;0.001504259;0.00171395;0.00613126;0.090070478;0.026638253;0.021995198;1.594602078;1;0
5;14;141;5;8;0.055314796;-0.722165475;0.019930592;0.003016054;0.121071783;-0.484169794;-0.064394089;36987;17.82496022;177.1443146;4.536380151;4.115785448;8.076297925;0.889832294;0.11017824;0.123819107;1;15.11111111;0.017344284;-0.001262562;-0.001042896;-0.001175549;0.488407387;0.047671275;0.001147784;1.122098337;0;0
1;14;141;19;3;-0.406415745;-8.49231441;-0.023446488;-0.347580777;-0.008254208;0.068648454;-0.127493354;130102;0.60027552;176.2966873;1.196549781;0.290723023;0.350256599;0.259400027;0.740599973;2.85504971;1;-2.209467638;-0.238349527;-0.346173188;-0.13940325;-0.350614303;0.479524673;0.022427144;0.107876451;0.549825889;0;0
5;13;133;7;4;-0.069279551;-0.75262286;-0.008273699;0.025367156;-0.080759496;-0.018406794;0.92064632;66115;6.469425305;96.27884179;3.046333839;2.255718221;0.985999063;0.49647509;0.50352491;1.014199747;0.560540606;0.612859097;0.005421924;0.008508063;0.012282587;0.025367156;0.212005688;0.039908021;0.008846934;1.28457257;0;0
1;13;139;146;10;0.068958947;0.226780567;0.218657922;0.293409771;0.094976782;0.369572196;0.69733506;9689581;7.712738479;18.74246221;2.004894848;1.362474816;1.541222469;0.606488605;0.393511395;0.648835596;0.905027933;770.2096026;0.097371937;0.081368839;0.143583686;0.30620945;0.080633955;0.01177493;0.000126423;2.485378939;1;0
1;14;141;57;10;0.513163754;9.974811235;-0.189587391;0.117655629;-0.22699087;-0.461623078;-0.095522717;454555;27.59226609;70.84116985;1.450623312;1.260913529;1.125545615;0.529532809;0.470467658;0.888457995;1;6.580752653;0.034409342;0.022635532;0.055743929;0.117655629;0.114145238;0.020391296;0.005228785;1.52976146;1;0
5;14;141;28;4;-0.174614024;-0.972984206;-0.282510147;-0.023136175;-0.228715682;-0.795320593;-0.447798181;51312;131.7164049;66.04622815;2.157813981;2.106096846;1.435464216;0.58940066;0.41059934;0.696638752;0.915377466;0.218120805;0.001076537;0.005147502;0.013179208;0.021843023;0.644100247;0.068252433;0.004935507;1.121619954;0;0
1;14;141;70;10;-0.120704911;-0.47680255;-0.059441046;-0.271369938;-0.033245571;0.557352307;-0.2921689;205859;12.02144538;80.07812887;1.175399478;0.867686328;0.272266708;0.214001283;0.785998717;3.672869178;1;4.715756055;0.042424529;0.033568234;0.097600733;0.332310288;0.305314583;0.015521894;0.008996337;1.231208182;1;0
1;13;139;10;8;-0.163012097;-3.134177523;0.005916388;-0.397479819;0.051418942;0.810873921;-0.012845588;-386106;4.188996397;55.635149;0.361919006;0.181213178;0.186013998;0.156839631;0.843160369;5.375939516;1;-1.802426818;-0.114799694;-0.161940836;-0.103359098;-0.39706764;0.255524506;0.062028163;0.063691737;0.859795118;0;0
1;14;141;35;10;-0.030276883;-2.398943866;-0.044804993;0.001391756;-0.092089805;0.078298673;0.477703565;490383;1.540190188;50.73820697;5.004107128;1.006213767;4.741161101;0.825819206;0.174180794;0.210918798;1;-9.139661544;-0.124615607;0.001070134;0.001147741;0.001391756;0.487999777;0.000106085;0.013634598;1.030350049;0;0
5;14;141;48;4;0.044700039;1.463230907;-0.033068143;-0.095899493;-0.054047594;-0.063725695;-0.009318136;-129260;3.722726606;96.33744595;0.710098122;0.358571348;0.367017662;0.268480116;0.731518244;2.724664516;1;0.445696243;0.021289176;-0.029748633;-0.028478147;-0.095899493;0.820863804;0.021143501;0.04776611;1.047707035;0;0
3;14;141;19;4;-0.040409232;0.181735368;0.294120443;-0.021711879;0.451301176;0.308106404;-0.146097124;-32485;2.232496061;101.5294938;0.883976756;0.498637437;0.069681807;0.065142556;0.934857444;14.35094823;1;1.19424626;0.043086555;-0.001797695;-0.001445757;-0.021711879;0.774698585;0.040479275;0.036078451;1.107724133;0;0
1;13;139;1;4;0.046790563;0.286205377;-0.057883017;-0.715909091;0.165834923;-0.04;-0.277623813;-23726;12.48742138;395.0277008;0.652854593;0.615632224;0.064744096;0.06080719;0.93919281;15.44542373;1;-4.34675255;-0.254910602;-0.351013599;-0.153234118;-0.715909091;0.359953412;0.340531352;0.058643918;1.245649322;0;0
1;13;139;117;8;-0.045782221;-0.424454057;0.070005341;0.010695208;0.155815683;0.200316344;-0.063676859;228142;2.862000213;139.1361149;1.092424004;0.60945144;0.628409947;0.385904021;0.614095979;1.591317905;0.980683722;1.289503946;0.038451619;0.005631548;0.004687973;0.012277955;0.339568433;0.052317273;0.029818923;1.270998958;1;0
1;14;141;26;6;0.609011801;2.021558191;0.29120928;18.16191287;0.484058571;0.393832745;-0.099153107;51194;2.541008606;112.4413893;1.028037434;0.556498766;0.058583309;0.055341259;0.944659151;17.06970837;0.79215754;1.176111445;0.071584339;0.021934077;0.01966661;6.809564354;0.152336863;0.029912473;0.060865269;1.747164546;0;0
1;14;141;7;4;-0.017045534;-0.74780444;-0.019499554;-0.116078626;-0.019229925;-0.4;-0.027703605;32597;837.5357143;170.8788538;1.573789826;1.572311213;0.446795173;0.308817158;0.691182842;2.238162048;0.890299326;10.01923077;0.051838585;0.015095305;0.011503466;0.032926149;0.75492161;0.023652154;0.005173909;1.075690535;0;0
1;13;139;17;5;0.070814024;-0.840257444;0.230970602;0.026494082;-0.459894066;-0.067114734;2.415956843;-357772;13.69572842;53.62595432;0.456755706;0.352852484;0.370156275;0.270156245;0.729843755;2.70156166;1;0.128531106;0.005879309;0.00671479;0.006973912;0.026498293;0.15490218;0.035435906;0.045742303;1.586049651;0;0
1;13;139;35;4;0.69455014;1.272915119;-0.027934246;0.694348399;0.355849929;-0.894098626;-0.203831755;131801;344.8350481;140.5277443;1.471811449;1.461025735;0.210627063;0.173981789;0.826018211;4.747727983;0.360574335;4.6752149;0.094225342;0.064363592;0.071299258;0.694358783;0.376816672;0.131272931;0.020154227;1.593339089;0;0
1;14;141;37;9;0.203888948;-0.862596899;-0.075920704;-0.076904021;-0.019834039;0.120347924;-0.188073849;638455;4.001518539;51.48260868;3.996414374;2.432560672;4.651936191;0.823070165;0.176930665;0.214964256;1;0.327381869;0.001595211;0.006349344;0.007029962;0.007884297;0.409635464;0.039504532;0.004872631;1.133238373;0;0
1;14;141;7;4;-0.160970375;-4.621580547;-0.22653329;-0.400749369;-0.174310121;0.08974359;-0.487421384;4750;86.72605042;39.42405333;1.292758089;1.256086287;0.453436055;0.311962007;0.68799559;2.205382629;1;-397.1666667;-0.092360761;-0.095345142;-0.208624857;-0.400749369;0.881244913;0.048040774;0.000232549;0.946584862;0;0
5;14;141;32;4;0.927302875;2.844307595;0.548820925;0.966339162;0.451588898;0;0.772477176;-31542;2492.072;86.69162047;0.838571494;0.837292022;0.283720502;0.221014233;0.778985767;3.524595487;1;6.047193244;0.078155045;0.043729074;0.108615397;0.966339162;0.508052737;0.042034099;0.012924185;1.215138725;0;0
1;14;143;10;5;-0.200560635;-0.3234713;-0.08512555;0.016223213;-0.077362859;1.400054122;-0.093799798;-105987;15.30619762;178.5087366;0.693213691;0.616197988;0.302253419;0.232100824;0.767901399;3.30848201;1;0.766282206;0.032790508;0.004093289;0.003705309;0.016223213;0.293896654;0.079231041;0.042791687;1.4441808;0;0
1;13;132;69;10;-0.171645982;-0.774200768;-0.088587569;-0.047398251;-0.069347304;0.046383972;-0.116497562;1040743;7.45071294;107.2520532;1.922175241;1.43386167;2.180128197;0.685547268;0.314452732;0.458688623;1;1.565631235;0.027520456;0.005498441;0.006290593;0.008741089;0.217301543;0.078412878;0.017577866;1.507566214;1;0
1;14;141;47;8;-0.164417061;-0.120321489;-0.062518912;0.024526116;-0.105954478;-0.490161494;0.079682654;181;7.249556568;154.9904695;1.000171271;0.763306829;0.369107131;0.269596781;0.730402527;2.709240531;1;0.758476544;0.02249672;0.005145729;0.006453874;0.024526116;0.215694086;0.047777908;0.029660403;1.385933851;0;0
5;13;139;10;4;0.246317701;-0.245615172;0.462657089;0.054152681;0.577053191;0.507922455;0.344776448;338943;1.025258931;95.82662034;1.806129997;0.542229051;0.610415064;0.3790418;0.62095748;1.638229558;0.487898757;3.418036396;0.085494981;0.049598138;0.019471686;0.054152681;0.289852599;0.104684136;0.025012894;1.660125504;0;0
1;14;143;8;4;0.003944182;0.136470588;-0.069326425;0.329567111;-0.008536923;-0.621171593;-0.28100886;-592;46.09991174;119.4858246;0.993910655;0.935640153;0.200927802;0.167310476;0.832689524;4.976912051;1;43.90909091;0.02589257;0.018544472;0.041480733;0.329635176;0.215070686;0.060749131;0.000589686;1.40338633;0;0
1;14;141;1;6;-0.408602355;1.606924644;0.007824399;0.214875687;0.041586508;-0.179104478;-0.450587723;27714;282.6181818;137.4202265;6.808845106;6.785789143;6.073359883;0.85862447;0.14137553;0.164653506;1;465.4545455;0.164693773;0.164854606;0.151865351;0.214875687;0.405236747;0.040658775;0.000353834;1.61319257;0;0
5;14;141;19;4;0.023815425;0.870437641;-0.159359044;0.210745523;-0.124214279;-0.132075472;-0.285198404;20769;2379.847826;119.7533638;1.385246054;1.383539537;0.700988667;0.412102112;0.587886983;1.426556588;1;5.804079442;0.049386607;0.030043938;0.071731568;0.210745523;0.796273967;0.051231811;0.008508947;1.126361556;0;0
5;14;141;3;4;0.047011984;-0.155823715;0.123807823;0.052484255;0.27033931;0.293532338;-0.29580574;12944;100.1346154;90.35605915;1.965033922;1.926265563;1.345560277;0.57366263;0.42633737;0.74318484;1;24.01492537;0.030900711;0.017284425;0.028606847;0.052484255;0.533531784;0.041156136;0.001286729;1.133076563;0;0
5;13;132;17;9;-0.180312124;0.697966021;-0.051640466;-0.112777719;-0.043758182;-0.029051909;-0.231087112;525794;2.285284287;230.3605062;2.987766289;1.782019923;0.927420704;0.481171911;0.518828089;1.078259301;0.623099302;-3.1101651;-0.057636267;-0.068661643;-0.061163332;-0.112777719;0.338621471;0.019397309;0.018531578;0.909241559;0;0
5;14;141;5;5;1.317855416;0.166772112;0.001380687;0.143276591;0.020141269;-0.389498891;-0.100137108;-4702;8.438243815;126.6100406;0.979922628;0.788329334;0.13966199;0.122546852;0.877453148;7.160144307;1;3.46393689;0.024353977;0.010826044;0.015357697;0.143276591;0.142885818;0.017856766;0.007030722;1.269537893;0;0
1;14;143;9;4;-0.015558047;-0.102843721;-0.076501048;0.179877375;-0.019159604;-0.06016791;-0.326558154;34242;28.64665012;175.7652929;1.282809429;1.21624077;0.48475363;0.326485771;0.673508667;2.062903583;1;6.185656449;0.046320358;0.03875405;0.049774158;0.179877375;0.239189751;0.048568162;0.00748835;1.45039564;0;0
5;14;143;30;4;0.154567214;-0.119037094;0.011745093;0.048106172;0.318114972;0.512603522;-0.12024939;-452973;4.277600088;37.47347187;0.413970078;0.15428513;0.055275101;0.052379738;0.947619036;18.09132826;1;1.059702214;0.025530592;0.00228507;0.002405361;0.048130704;0.381767424;0.114463142;0.024092232;1.368916874;0;0
1;14;141;8;5;-0.167136289;-0.417298285;0.037620445;0.00567943;0.086754633;0.282525848;-0.064414386;41322;4.190264269;124.0911441;1.128833725;0.67556175;0.59679989;0.373746722;0.626251325;1.675603525;1;1.429324895;0.017794149;0.00177449;0.002110681;0.00567943;0.161133901;0.03418151;0.012449338;1.323468587;0;0
1;14;141;2;4;0.94840149;10.91304348;0.518221914;6.558543649;0.35515074;-0.350124896;0.910802216;18202;29.42972454;41.02638671;1.400907449;1.228998723;0.568083585;0.362275301;0.637714784;1.760304341;0.705898815;337.3469388;0.143927488;0.13802411;0.314346054;6.558543649;0.090692602;0.077026892;0.000426645;3.444748464;0;0
5;14;143;21;7;-0.204961082;-6.013873951;-0.111606277;-0.219963247;-0.075443077;-0.033375706;-0.257852749;1329354;2.108664717;99.95034319;4.473528259;2.367393065;0.49060369;0.329131031;0.670869457;2.038305093;0.278020938;-8.513849151;-0.08228499;-0.112045543;-0.092811948;-0.219963247;0.265559233;0.023428721;0.00966484;0.703916147;0;0
5;13;139;27;6;-0.10715387;-0.551871933;0.037966713;0.077161904;0.03719332;-0.252417198;0.04488602;83016;61.35209136;50.60023727;1.811352841;1.740319396;1.013848981;0.503438436;0.496561564;0.986340194;1;2.801205626;0.093790858;0.044024875;0.095271605;0.203844077;0.566568814;0.010766819;0.033482318;1.185115403;0;0
1;14;141;5;4;0.071601081;-0.416671578;-0.195654514;0.104329023;-0.194325095;0.265754594;-0.204515452;47584;10.14745041;100.7466237;1.153307365;0.952700373;0.324151129;0.244799194;0.755200806;3.084980768;1;1.516895257;0.031332746;0.007490927;0.011515983;0.051950475;0.112338584;0.022257534;0.02065584;1.487552656;0;0
5;14;141;66;8;-0.307785077;-8.281795858;-0.140800996;-0.608894723;-0.150767991;0.007012121;-0.12128969;631704;2.428949396;50.32707836;1.855228136;0.512524403;0.177358505;0.150641036;0.849358964;5.6382974;0.415171821;-1.706308967;-0.130481817;-0.203926667;-0.234526449;-0.608894723;0.355010702;0.034225086;0.076470217;0.74418621;1;0
5;14;141;47;4;0.135437492;0.409745763;0.202794931;0.187151711;0.597859516;0.740556978;-0.186619844;82469;3.310281167;24.85817035;1.60065259;0.570965557;0.158475074;0.136796274;0.863203726;6.310140604;0.477274544;2.155590522;0.049763778;0.015357133;0.021565615;0.187151711;0.708088403;0.072334724;0.023085914;1.170566029;0;0
5;14;141;22;10;0.231742017;1.192402543;-0.000598153;0.014099501;0.007710946;-0.08890509;-0.062497179;167963;2.294100328;223.4350813;2.019421836;1.215448857;0.523487556;0.343612229;0.656390443;1.910265083;0.67068981;0.739799913;0.027983994;0.005883747;0.004777402;0.014099501;0.608299768;0.013027826;0.037826436;1.094084553;0;0
1;13;139;8;6;0.397796492;4.833249013;0.500522102;0.203850836;0.518021259;0.072126348;0.278610822;164477;4.33615291;128.8129885;1.233413277;0.803082338;0.276497728;0.216606518;0.783393482;3.616666252;0.970472387;5.101769912;0.043844238;0.025855552;0.03667956;0.203856832;0.053791139;0.020633791;0.008593927;2.218481811;0;0
1;13;131;34;7;0.107466807;-0.519534443;-0.134837295;0.136214227;-0.126947481;-0.225701683;-0.143727376;162899;9.820200109;129.7319198;1.084311409;0.853446308;0.216435278;0.177925848;0.822074152;4.620318869;0.599782824;15.0953934;0.016906795;0.019081497;0.021330257;0.136212598;0.081520073;0.074883874;0.001119997;2.181451071;1;0
1;13;139;3;4;-0.123469623;-0.957690861;-0.138658742;-0.539014119;-0.256002943;-0.770401107;-0.057261469;-29483;19.5929432;319.9631045;0.430059927;0.407597139;0.215851537;0.177531163;0.822468837;4.632813899;1;-4.526521739;-0.457284666;-0.573461589;-0.207580768;-0.539014119;0.713357052;0.147713796;0.101023411;0.54479404;0;0
1;13;139;9;7;-0.104865746;0.646878744;0.226554113;0.051681486;0.250418979;0.05283588;0.155146039;14767;1.645622335;212.5259642;1.075482018;0.615198634;0.270757856;0.213068791;0.786934841;3.69333697;0.902892324;1.060149087;0.08349698;0.01945541;0.010470577;0.051681486;0.467301009;0.03091406;0.078759659;1.276892862;0;0
1;14;141;9;4;0.091778909;0.522279233;-0.126091947;-0.14975883;-0.092212308;0.080168776;-0.175519962;-6316;369.5117188;51.24372324;0.814175174;0.806643326;0.321545206;0.243310032;0.756689968;3.109982615;1;-24.91549296;-0.018700777;-0.020360484;-0.042878133;-0.149836627;0.746741371;0.10737354;0.000750568;1.117528809;0;0
1;14;141;17;7;0.601943194;1.267888113;-0.114950831;0.527255711;-0.103254581;2.06779661;-0.279590935;57136;105.4994184;69.1095814;1.166687575;1.126556059;0.233276833;0.189152044;0.810847956;4.286752292;1;1.554437942;0.070281481;0.019021533;0.065301111;0.527255711;0.12518863;0.006851335;0.045213437;1.621774549;0;0
1;13;132;16;7;0.036131334;-0.350278559;-0.172587493;0.098291802;-0.243231297;-0.588355658;-0.130711402;-131288;29.76254188;65.8396399;0.734374621;0.64197993;0.466390172;0.318053258;0.681946742;2.144127516;0.679677337;2.708041151;0.047449686;0.022332077;0.028464228;0.098291802;0.174752753;0.091958598;0.017521774;1.809757576;0;0
