id_match_api,dt_match,p_dt_match,id_match_status,id_match_competition,cd_season,cd_round,t1_all_total5_fl_match_win,t1_all_total5_fl_match_draw,t1_all_total5_fl_match_lost,t1_all_total10_fl_match_win,t1_all_total10_fl_match_draw,t1_all_total10_fl_match_lost,t2_all_total5_fl_match_win,t2_all_total5_fl_match_draw,t2_all_total5_fl_match_lost,t2_all_total10_fl_match_win,t2_all_total10_fl_match_draw,t2_all_total10_fl_match_lost,t1_home_total5_fl_match_win,t1_home_total5_fl_match_draw,t1_home_total5_fl_match_lost,t1_home_total10_fl_match_win,t1_home_total10_fl_match_draw,t1_home_total10_fl_match_lost,t2_away_total5_fl_match_win,t2_away_total5_fl_match_draw,t2_away_total5_fl_match_lost,t2_away_total10_fl_match_win,t2_away_total10_fl_match_draw,t2_away_total10_fl_match_lost,t1_h2h_total5_fl_match_win,t1_h2h_total5_fl_match_draw,t1_h2h_total5_fl_match_lost,t1_h2h_total10_fl_match_win,t1_h2h_total10_fl_match_draw,t1_h2h_total10_fl_match_lost,t2_h2h_total5_fl_match_win,t2_h2h_total5_fl_match_draw,t2_h2h_total5_fl_match_lost,t2_h2h_total10_fl_match_win,t2_h2h_total10_fl_match_draw,t2_h2h_total10_fl_match_lost,t1_h2h_home_total5_fl_match_win,t1_h2h_home_total5_fl_match_draw,t1_h2h_home_total5_fl_match_lost,t1_h2h_home_total10_fl_match_win,t1_h2h_home_total10_fl_match_draw,t1_h2h_home_total10_fl_match_lost,t2_h2h_away_total5_fl_match_win,t2_h2h_away_total5_fl_match_draw,t2_h2h_away_total5_fl_match_lost,t2_h2h_away_total10_fl_match_win,t2_h2h_away_total10_fl_match_draw,t2_h2h_away_total10_fl_match_lost,t1_fl_match_win
2525483,2020-10-17 15:00:00,2020-10-17,3,901,gb_premiership_20-21,11,1,0,4,3,2,5,2,1,2,6,2,2,1,1,3,1,1,3,4,0,1,4,0,1,1,2,2,2,2,3,2,2,1,3,2,2,2,1,1,2,1,1,1,1,2,1,1,2,0
2660191,2020-10-17 15:00:00,2020-10-17,3,611,gb_league_two_20-21,6,2,1,2,2,1,2,4,0,1,4,0,1,1,1,0,1,1,0,3,0,0,3,0,0,2,2,1,3,3,3,1,2,2,3,3,3,1,3,1,1,3,1,1,3,1,1,3,1,1
2837452,2020-10-17 14:30:00,2020-10-17,1,173,ro_liga_i_20-21,7,2,0,3,2,0,3,2,3,0,2,3,1,1,0,1,1,0,1,1,2,0,1,2,0,1,3,1,1,3,4,1,3,1,4,3,1,1,2,1,1,2,1,1,2,1,1,2,1,0
2506221,2020-10-17 14:00:00,2020-10-17,1,100,se_allsvenskan_2020,24,1,0,4,1,2,7,3,1,1,4,2,4,1,2,2,1,4,5,1,1,3,1,3,6,2,0,3,3,0,4,3,0,2,4,0,3,2,0,1,2,0,1,1,0,2,1,0,2,1
2837443,2020-10-17 14:00:00,2020-10-17,1,215,tr_super_lig_20-21,5,2,0,2,2,0,2,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,3,1,1,4,3,1,1,1,3,1,3,4,1,2,1,1,2,1,1,2,1,1,2,1,0
2524391,2020-10-17 12:30:00,2020-10-17,3,901,gb_premiership_20-21,11,5,0,0,8,1,0,4,1,0,8,2,0,4,0,0,4,0,0,3,2,0,3,2,0,2,0,3,6,1,3,3,0,2,3,1,6,3,1,1,4,2,1,1,1,3,1,2,4,0
2770301,2020-10-17 08:30:00,2020-10-17,1,8910,kr_k-league_1_2020,25,1,1,3,2,2,6,1,1,3,3,3,4,1,1,3,1,2,7,1,1,3,1,2,7,2,0,3,4,0,6,3,0,2,6,0,4,1,0,4,1,2,6,4,0,1,6,2,1,0
2771026,2020-10-17 06:00:00,2020-10-17,1,8910,kr_k-league_1_2020,25,2,1,2,4,2,4,2,2,1,3,3,4,3,1,1,7,1,2,1,3,1,4,4,2,2,2,1,3,4,3,1,2,2,3,4,3,2,1,2,2,3,2,2,1,2,2,3,2,1
2843593,2020-10-16 01:00:00,2020-10-16,3,540,ec_ligapro_primera_a_2020,16,3,1,1,6,2,2,3,2,0,4,4,2,4,1,0,6,1,0,1,2,2,2,3,3,1,1,3,3,1,3,3,1,1,3,1,3,1,0,2,1,0,2,2,0,1,2,0,1,1
2729942,2020-10-16 00:05:00,2020-10-16,3,254,"co_primera_a_2021,_apertura",14,1,2,2,1,6,3,2,1,2,4,4,2,2,3,0,3,3,0,3,1,1,4,1,1,1,0,4,1,2,7,4,0,1,7,2,1,1,2,2,1,2,3,2,2,1,3,2,1,0
2830920,2020-10-15 17:00:00,2020-10-15,3,254,"co_primera_a_2021,_apertura",14,3,2,0,6,4,0,3,0,2,5,2,3,3,2,0,3,3,0,1,1,3,1,1,4,1,2,2,3,5,2,2,2,1,2,5,3,1,3,1,2,3,1,1,3,1,1,3,2,1
2817321,2020-10-14 23:15:00,2020-10-14,1,155,br_brasileiro_serie_a_2020,16,1,3,1,2,6,2,2,2,1,2,6,2,1,3,1,2,4,1,1,4,0,1,6,0,3,0,2,6,0,4,2,0,3,4,0,6,4,0,1,4,0,1,1,0,4,1,0,4,1
2830917,2020-10-14 22:00:00,2020-10-14,3,254,"co_primera_a_2021,_apertura",14,2,1,2,3,5,2,1,1,3,2,2,6,1,3,1,1,5,1,2,0,3,2,1,3,2,1,1,2,1,1,1,1,2,1,1,2,1,0,1,1,0,1,1,0,1,1,0,1,0
2468153,2020-10-14 11:30:00,2020-10-14,1,895,jp_j.league_2020,22,3,0,2,5,1,4,1,1,3,2,2,6,4,0,1,7,1,2,1,0,4,3,2,5,1,1,3,1,1,3,3,1,1,3,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1
2468151,2020-10-14 11:00:00,2020-10-14,1,895,jp_j.league_2020,22,3,1,1,6,2,2,2,0,3,4,1,5,2,1,2,5,1,4,4,0,1,7,0,3,4,0,1,4,1,4,1,0,4,4,1,4,2,1,1,2,1,1,1,1,2,1,1,2,0
2468152,2020-10-14 11:00:00,2020-10-14,1,895,jp_j.league_2020,22,4,0,1,7,1,2,1,0,4,1,0,9,3,0,2,6,0,4,1,0,4,1,3,6,4,0,1,6,2,1,1,0,4,1,2,6,2,1,1,2,1,1,1,1,2,1,1,2,1
2468157,2020-10-14 11:00:00,2020-10-14,1,895,jp_j.league_2020,22,3,1,1,5,3,2,5,0,0,8,1,1,3,2,0,4,2,2,3,1,1,8,1,1,2,0,3,3,0,7,3,0,2,7,0,3,2,0,3,2,0,3,3,0,2,3,0,2,0
2469142,2020-10-14 11:00:00,2020-10-14,1,410,jp_j.league_2_2020,26,2,1,2,2,4,4,1,1,3,2,2,6,1,2,2,3,4,3,1,0,4,4,1,5,3,1,1,4,1,2,1,1,3,2,1,4,2,0,1,2,0,1,1,0,2,1,0,2,0
2542336,2020-10-12 00:30:00,2020-10-12,1,155,br_brasileiro_serie_a_2020,15,1,2,2,4,2,4,1,3,1,2,4,4,3,1,1,3,2,2,1,1,3,1,2,4,1,2,1,1,2,1,1,2,1,1,2,1,1,0,1,1,0,1,1,0,1,1,0,1,1
2542333,2020-10-11 20:00:00,2020-10-11,1,155,br_brasileiro_serie_a_2020,15,1,4,0,3,5,2,2,3,0,2,7,1,1,3,1,2,4,1,1,4,0,1,4,0,2,1,2,2,3,5,2,1,2,5,3,2,1,2,2,1,3,2,2,2,1,2,3,1,1
2513144,2020-10-11 16:30:00,2020-10-11,3,110,se_superettan_2020,22,1,2,2,2,4,4,3,1,1,7,1,2,2,0,3,3,3,4,3,1,1,3,4,3,2,0,3,2,0,5,3,0,2,5,0,2,1,0,2,1,0,2,2,0,1,2,0,1,0
2513404,2020-10-10 16:30:00,2020-10-10,3,110,se_superettan_2020,22,4,0,1,5,2,3,3,1,1,6,2,2,3,2,0,5,4,1,2,2,1,5,4,1,1,2,2,2,2,3,2,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0
2660181,2020-10-10 15:00:00,2020-10-10,3,611,gb_league_two_20-21,5,2,1,1,2,1,1,3,1,0,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,3,5,1,4,3,1,1,4,1,5,2,1,2,3,1,2,2,1,2,2,1,3,1
2829268,2020-10-10 13:00:00,2020-10-10,3,904,th_thai_league_1_2020,5,5,0,0,6,1,0,3,1,1,6,2,2,3,0,0,3,0,0,2,1,2,5,1,4,1,0,4,2,1,7,4,0,1,7,1,2,2,0,3,2,0,3,3,0,2,3,0,2,1
2469133,2020-10-10 07:00:00,2020-10-10,1,410,jp_j.league_2_2020,25,2,1,2,2,2,6,2,1,2,3,3,4,1,2,2,2,2,6,2,1,2,3,3,4,2,2,1,3,3,4,1,2,2,4,3,3,3,1,1,3,1,1,1,1,3,1,1,3,0
2554320,2020-10-09 23:15:00,2020-10-09,1,328,br_brasileiro_serie_b_2020,15,1,3,1,5,3,2,1,2,2,3,4,3,2,2,1,2,2,2,1,2,2,1,2,3,3,1,1,3,1,2,1,1,3,2,1,3,2,0,1,2,0,1,1,0,2,1,0,2,1
2542663,2020-10-08 00:30:00,2020-10-08,1,155,br_brasileiro_serie_a_2020,14,1,2,2,2,3,5,2,1,2,4,2,4,2,1,2,2,1,3,1,1,3,1,1,4,2,0,3,2,0,4,3,0,2,4,0,2,1,0,2,1,0,2,2,0,1,2,0,1,0
2554374,2020-10-06 23:15:00,2020-10-06,1,328,br_brasileiro_serie_b_2020,14,1,2,2,4,3,3,1,1,3,3,4,3,2,2,1,4,2,1,1,1,3,1,1,3,2,0,3,4,0,4,3,0,2,4,0,4,3,0,1,3,0,1,1,0,3,1,0,3,0
2802995,2020-10-06 20:00:00,2020-10-06,3,254,"co_primera_a_2021,_apertura",12,2,3,0,5,4,1,1,2,2,5,2,3,2,3,0,2,3,0,2,1,2,2,1,2,2,2,1,3,4,3,1,2,2,3,4,3,2,1,2,2,3,2,2,1,2,2,3,2,1
2542322,2020-10-04 22:15:00,2020-10-04,1,155,br_brasileiro_serie_a_2020,13,1,0,4,1,3,6,3,1,1,4,2,4,1,1,3,2,1,3,1,2,2,1,2,3,2,0,3,2,0,4,3,0,2,4,0,2,2,0,1,2,0,1,1,0,2,1,0,2,0
2542662,2020-10-04 22:15:00,2020-10-04,1,155,br_brasileiro_serie_a_2020,13,1,2,2,2,3,4,2,3,0,4,4,2,2,1,2,2,1,2,2,1,2,2,1,2,1,0,4,1,1,4,4,0,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2633621,2020-10-04 21:30:00,2020-10-04,3,540,ec_ligapro_primera_a_2020,15,1,0,4,2,2,6,2,1,2,4,2,4,2,2,1,3,2,1,2,2,1,2,3,1,1,1,3,1,2,3,3,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2695387,2020-10-04 19:45:00,2020-10-04,1,199,it_serie_a_20-21,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,2,6,1,3,2,0,3,3,1,6,4,0,1,5,0,1,1,0,4,1,0,5,0
2633804,2020-10-04 19:30:00,2020-10-04,1,173,ro_liga_i_20-21,6,1,2,2,1,2,2,3,1,0,3,1,0,1,1,1,1,1,1,2,0,0,2,0,0,1,1,3,4,2,4,3,1,1,4,2,4,3,0,2,4,1,3,2,0,3,3,1,4,0
2687451,2020-10-04 19:30:00,2020-10-04,1,126,no_eliteserien_2020,20,3,2,0,6,3,1,3,0,2,7,0,3,4,1,0,6,3,1,2,0,3,4,0,4,1,3,1,3,3,4,1,3,1,4,3,3,3,1,1,3,1,1,1,1,3,1,1,3,1
2614615,2020-10-04 17:15:00,2020-10-04,1,95,be_first_division_a_20-21,8,5,0,0,6,0,0,3,1,1,4,1,1,3,0,0,3,0,0,2,0,1,2,0,1,1,3,1,1,5,4,1,3,1,4,5,1,1,1,3,2,1,4,3,1,1,4,1,2,0
2689490,2020-10-04 17:00:00,2020-10-04,1,215,tr_super_lig_20-21,4,1,0,2,1,0,2,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,2,1,7,4,0,1,7,1,2,1,1,3,1,1,4,3,1,1,4,1,1,1
2689849,2020-10-04 17:00:00,2020-10-04,1,126,no_eliteserien_2020,20,2,0,3,3,2,5,2,0,3,3,1,6,3,1,1,3,3,3,1,1,3,2,2,5,1,0,4,2,0,5,4,0,1,5,0,2,1,0,2,1,0,2,2,0,1,2,0,1,1
2634533,2020-10-04 16:30:00,2020-10-04,1,173,ro_liga_i_20-21,6,2,0,3,2,0,3,2,2,1,2,2,1,1,0,1,1,0,1,1,1,1,1,1,1,3,1,1,4,1,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,0
2798615,2020-10-04 16:30:00,2020-10-04,3,183,cy_1st_division_20-21,6,2,2,0,2,2,0,3,0,2,3,0,2,2,0,0,2,0,0,1,0,2,1,0,2,3,1,1,5,1,4,1,1,3,4,1,5,4,0,1,8,0,2,1,0,4,2,0,8,1
2644045,2020-10-04 15:45:00,2020-10-04,3,203,bg_first_professional_league_20-21,8,3,1,1,4,2,1,4,0,1,5,0,2,2,1,0,2,1,0,2,0,2,2,0,2,3,0,2,6,1,3,2,0,3,3,1,6,4,0,1,6,0,1,1,0,4,1,0,6,0
2506218,2020-10-04 13:30:00,2020-10-04,1,100,se_allsvenskan_2020,23,1,2,2,3,5,2,1,3,1,5,3,2,1,4,0,3,6,1,3,1,1,5,1,4,4,0,1,7,2,1,1,0,4,1,2,7,4,0,1,4,0,1,1,0,4,1,0,4,0
2600375,2020-10-04 13:00:00,2020-10-04,3,75,dk_1st_division_20-21,6,4,0,1,4,0,1,3,0,2,3,0,2,3,0,0,3,0,0,1,0,1,1,0,1,2,2,1,4,3,2,1,2,2,2,3,4,2,1,1,2,1,1,1,1,2,1,1,2,0
2698144,2020-10-04 13:00:00,2020-10-04,3,904,th_thai_league_1_2020,8,3,0,2,6,0,4,4,0,1,7,2,1,4,0,1,7,1,2,2,2,1,3,4,3,2,0,3,3,2,5,3,0,2,5,2,3,2,0,3,3,0,3,3,0,2,3,0,3,1
2468356,2020-10-04 08:00:00,2020-10-04,1,895,jp_j.league_2020,20,3,1,1,5,2,3,3,0,2,3,4,3,2,1,2,5,2,3,1,2,2,3,4,2,3,1,1,7,2,1,1,1,3,1,2,7,4,0,1,4,0,1,1,0,4,1,0,4,0
2793874,2020-10-03 22:00:00,2020-10-03,3,254,"co_primera_a_2021,_apertura",11,1,0,4,3,1,6,1,4,0,3,7,0,2,1,2,2,1,2,1,4,0,1,4,0,3,0,2,4,2,4,2,0,3,4,2,4,3,1,1,3,1,1,1,1,3,1,1,3,0
2797261,2020-10-03 20:00:00,2020-10-03,1,207,es_laliga_20-21,5,2,1,1,2,1,1,2,0,2,2,0,2,1,1,0,1,1,0,1,0,1,1,0,1,3,1,1,4,3,3,1,1,3,3,3,4,2,2,1,2,2,1,1,2,2,1,2,2,0
2644049,2020-10-03 18:15:00,2020-10-03,3,203,bg_first_professional_league_20-21,8,3,0,2,3,1,3,2,1,2,3,1,3,2,0,2,2,0,2,1,0,2,1,0,2,2,1,1,2,1,1,1,1,2,1,1,2,1,0,1,1,0,1,1,0,1,1,0,1,0
2586399,2020-10-03 18:00:00,2020-10-03,3,218,sk_superliga_20-21,9,2,0,3,4,1,3,2,2,1,3,2,3,2,1,1,2,1,1,1,1,2,1,1,2,2,1,2,4,2,2,2,1,2,2,2,4,2,1,1,2,1,1,1,1,2,1,1,2,0
2543189,2020-10-03 17:00:00,2020-10-03,1,175,rs_superliga_20-21,10,1,3,1,2,3,3,4,0,1,7,0,2,1,3,0,1,3,0,3,0,2,3,0,2,1,0,3,1,0,3,3,0,1,3,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0
2543018,2020-10-03 15:00:00,2020-10-03,1,175,rs_superliga_20-21,10,1,1,3,1,3,5,2,1,2,4,1,3,1,2,1,1,2,1,1,0,3,1,0,3,2,0,3,2,0,3,3,0,2,3,0,2,2,0,1,2,0,1,1,0,2,1,0,2,0
2600377,2020-10-03 12:00:00,2020-10-03,3,75,dk_1st_division_20-21,6,3,0,2,3,0,2,3,0,2,3,0,2,1,0,1,1,0,1,1,0,1,1,0,1,1,2,2,5,2,3,2,2,1,3,2,5,3,1,1,3,3,1,1,1,3,1,3,3,0
2728202,2020-10-03 12:00:00,2020-10-03,3,904,th_thai_league_1_2020,8,4,0,1,6,3,1,2,1,2,5,2,3,4,1,0,7,3,0,1,1,3,4,2,4,2,1,2,2,2,6,2,1,2,6,2,2,2,1,2,2,2,2,2,1,2,2,2,2,0
2468139,2020-10-03 09:00:00,2020-10-03,1,895,jp_j.league_2020,20,3,1,1,4,3,3,1,1,3,3,3,4,2,2,1,3,2,2,1,2,2,1,3,4,2,1,2,4,2,4,2,1,2,4,2,4,2,1,2,3,1,2,2,1,2,2,1,3,1
2469124,2020-10-03 08:00:00,2020-10-03,1,410,jp_j.league_2_2020,24,1,2,2,3,3,4,2,1,2,3,3,4,2,0,3,3,3,3,1,1,3,2,2,6,2,1,2,3,1,4,2,1,2,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2784619,2020-10-02 22:00:00,2020-10-02,3,254,"co_primera_a_2021,_apertura",11,2,1,2,5,1,4,3,2,0,4,6,0,3,0,2,3,0,2,3,1,0,3,1,0,1,2,2,2,5,3,2,2,1,3,5,2,1,2,2,2,2,2,2,2,1,2,2,2,0
2602528,2020-10-02 17:00:00,2020-10-02,3,125,pl_ekstraklasa_20-21,6,3,1,1,3,1,1,1,2,2,1,2,2,1,0,1,1,0,1,1,1,0,1,1,0,2,0,1,2,0,1,1,0,2,1,0,2,1,0,1,1,0,1,1,0,1,1,0,1,1
2779707,2020-10-01 03:00:00,2020-10-01,3,541,ni_primera_division_20-21,11,2,3,0,6,4,0,2,2,1,3,2,5,2,2,0,2,2,0,1,0,3,1,0,3,3,1,1,4,2,3,1,1,3,3,2,4,1,2,2,1,2,2,2,2,1,2,2,1,0
2798389,2020-09-30 21:30:00,2020-09-30,1,214,pe_primera_division_2020,-1,1,2,2,3,3,4,4,1,0,7,3,0,1,2,2,1,3,2,2,3,0,4,3,0,3,0,2,3,1,6,2,0,3,6,1,3,1,0,4,1,0,5,4,0,1,5,0,1,0
2469113,2020-09-30 11:00:00,2020-09-30,1,410,jp_j.league_2_2020,23,2,0,3,3,1,6,3,1,1,4,3,3,1,1,3,2,1,7,1,2,2,2,4,4,2,1,2,2,4,4,2,1,2,4,4,2,1,3,1,1,3,1,1,3,1,1,3,1,0
2793247,2020-09-30 11:00:00,2020-09-30,1,895,jp_j.league_2020,25,3,0,2,6,1,3,1,1,3,3,3,4,3,0,2,6,1,3,1,1,3,1,2,4,2,1,2,5,2,3,2,1,2,3,2,5,3,1,1,3,1,1,1,1,3,1,1,3,0
2793248,2020-09-30 11:00:00,2020-09-30,1,895,jp_j.league_2020,29,2,1,2,3,4,3,3,0,2,5,1,4,2,2,1,3,3,4,1,1,3,4,2,3,3,0,2,5,0,4,2,0,3,4,0,5,3,0,1,3,0,1,1,0,3,1,0,3,1
2600373,2020-09-29 18:00:00,2020-09-29,3,75,dk_1st_division_20-21,5,3,0,1,3,0,1,3,0,1,3,0,1,2,0,0,2,0,0,1,0,1,1,0,1,1,0,2,1,0,2,2,0,1,2,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0
2554315,2020-09-29 00:00:00,2020-09-29,1,328,br_brasileiro_serie_b_2020,12,2,2,1,4,4,2,2,1,2,4,3,3,2,2,0,2,2,0,2,2,1,3,2,1,2,0,3,2,0,4,3,0,2,4,0,2,2,0,1,2,0,1,1,0,2,1,0,2,0
2527966,2020-09-28 19:45:00,2020-09-28,1,876,fr_ligue_2_20-21,5,2,0,2,2,0,2,1,3,0,1,3,0,2,0,0,2,0,0,1,1,0,1,1,0,1,1,3,3,1,4,3,1,1,4,1,3,2,0,2,2,0,2,2,0,2,2,0,2,1
2430781,2020-09-28 15:30:00,2020-09-28,3,98,no_1st_division_2020,18,3,0,2,4,1,5,2,0,3,6,0,4,3,1,1,5,1,2,2,0,3,5,0,3,2,0,3,2,0,5,3,0,2,5,0,2,2,0,1,2,0,1,1,0,2,1,0,2,0
2779703,2020-09-28 01:00:00,2020-09-28,3,541,ni_primera_division_20-21,10,1,2,2,1,3,5,3,2,0,6,3,0,1,2,2,1,2,2,4,1,0,4,1,0,1,2,2,1,3,3,2,2,1,3,3,1,1,0,2,1,0,2,2,0,1,2,0,1,0
2633217,2020-09-27 21:30:00,2020-09-27,3,540,ec_ligapro_primera_a_2020,14,3,0,2,4,2,4,4,0,1,6,2,2,4,1,0,4,1,2,2,1,2,3,2,2,2,1,2,2,1,3,2,1,2,3,1,2,2,0,1,2,0,1,1,0,2,1,0,2,0
2774651,2020-09-27 17:00:00,2020-09-27,1,79,by_vysshaya_liga_2020,-1,4,0,1,6,1,3,3,0,2,5,1,4,3,1,1,6,2,2,1,1,3,4,1,5,3,1,1,7,2,1,1,1,3,1,2,7,4,0,1,5,0,1,1,0,4,1,0,5,0
2648782,2020-09-27 16:00:00,2020-09-27,3,166,at_bundesliga_20-21,3,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2,1,2,5,2,3,2,1,2,3,2,5,2,0,3,3,0,3,3,0,2,3,0,3,1
2525474,2020-09-27 15:00:00,2020-09-27,3,901,gb_premiership_20-21,9,1,1,3,3,2,3,4,0,1,4,0,2,1,1,2,1,1,2,2,0,0,2,0,0,1,0,4,3,0,7,4,0,1,7,0,3,1,0,4,2,0,5,4,0,1,5,0,2,0
2633215,2020-09-27 01:30:00,2020-09-27,3,540,ec_ligapro_primera_a_2020,14,3,1,1,4,3,3,3,2,0,7,2,1,3,0,2,4,1,2,2,2,1,4,2,1,1,2,2,1,2,3,2,2,1,3,2,1,1,0,2,1,0,2,2,0,1,2,0,1,0
2543393,2020-09-26 23:00:00,2020-09-26,1,155,br_brasileiro_serie_a_2020,12,1,2,2,5,2,3,2,2,1,5,3,2,4,1,0,4,1,0,1,1,2,1,1,2,2,2,1,3,4,3,1,2,2,3,4,3,2,2,1,2,2,1,1,2,2,1,2,2,0
2554545,2020-09-26 22:30:00,2020-09-26,1,328,br_brasileiro_serie_b_2020,11,3,1,1,3,4,2,3,0,2,6,2,2,2,2,0,2,2,0,2,1,1,2,1,1,2,0,3,3,0,3,3,0,2,3,0,3,2,0,1,2,0,1,1,0,2,1,0,2,0
2689841,2020-09-26 19:30:00,2020-09-26,1,126,no_eliteserien_2020,19,1,3,1,3,3,4,3,0,2,5,2,3,1,1,3,3,3,3,2,1,2,2,1,4,3,1,1,5,3,2,1,1,3,2,3,5,2,2,1,2,2,1,1,2,2,1,2,2,0
2586394,2020-09-26 17:00:00,2020-09-26,3,218,sk_superliga_20-21,8,1,2,2,1,2,3,1,1,3,3,1,3,1,1,2,1,1,2,1,0,2,1,0,2,3,1,1,6,1,3,1,1,3,3,1,6,4,0,1,4,2,2,1,0,4,2,2,4,0
2513142,2020-09-26 16:30:00,2020-09-26,3,110,se_superettan_2020,20,2,2,1,4,3,3,3,1,1,5,2,3,3,1,1,4,3,2,2,1,2,3,4,3,2,1,2,2,1,2,2,1,2,2,1,2,1,0,1,1,0,1,1,0,1,1,0,1,0
2525473,2020-09-26 15:00:00,2020-09-26,3,901,gb_premiership_20-21,9,1,1,3,1,2,5,1,0,4,2,1,5,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,2,2,3,1,2,2,3,2,2,2,0,1,2,0,1,1,0,2,1,0,2,1
2506300,2020-09-26 14:00:00,2020-09-26,1,100,se_allsvenskan_2020,22,2,1,2,3,2,5,3,1,1,4,4,2,2,1,2,4,3,3,1,3,1,3,5,2,2,1,2,4,1,2,2,1,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1
2513393,2020-09-26 12:00:00,2020-09-26,3,110,se_superettan_2020,20,2,1,2,2,4,4,4,0,1,7,2,1,2,0,3,3,3,3,3,2,0,5,4,0,2,1,2,3,1,3,2,1,2,3,1,3,2,0,1,2,0,1,1,0,2,1,0,2,0
2468130,2020-09-26 11:00:00,2020-09-26,1,895,jp_j.league_2020,19,1,1,3,2,4,4,1,0,4,1,2,7,1,3,1,2,3,5,1,1,3,3,2,4,2,0,3,4,0,3,3,0,2,3,0,4,2,0,1,2,0,1,1,0,2,1,0,2,1
2468129,2020-09-26 06:00:00,2020-09-26,1,895,jp_j.league_2020,19,2,0,3,5,1,4,1,0,4,1,1,8,4,0,1,5,1,2,1,1,3,1,3,5,1,0,4,2,1,4,4,0,1,4,1,2,1,0,2,1,0,2,2,0,1,2,0,1,1
2543010,2020-09-25 18:00:00,2020-09-25,1,175,rs_superliga_20-21,9,2,1,2,3,1,4,3,1,1,5,1,2,1,1,2,1,1,2,1,0,2,1,0,2,1,0,4,2,1,7,4,0,1,7,1,2,3,0,2,4,0,2,2,0,3,2,0,4,1
2734343,2020-09-24 02:30:00,2020-09-24,1,242,us_major_league_soccer_2020,-1,1,2,2,2,4,2,3,0,2,3,1,2,1,2,2,1,2,2,2,1,0,2,1,0,1,1,3,3,2,5,3,1,1,5,2,3,2,1,2,2,2,2,2,1,2,2,2,2,1
2542315,2020-09-24 01:30:00,2020-09-24,1,155,br_brasileiro_serie_a_2020,12,3,1,1,3,2,5,2,1,2,3,3,4,3,0,2,3,0,2,1,1,3,1,1,3,1,1,3,2,1,7,3,1,1,7,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1
2468117,2020-09-23 11:00:00,2020-09-23,1,895,jp_j.league_2020,18,5,0,0,7,2,1,1,2,2,1,2,7,2,3,0,3,3,1,1,1,3,1,1,6,2,0,3,4,0,5,3,0,2,5,0,4,3,0,1,3,0,1,1,0,3,1,0,3,1
2468118,2020-09-23 11:00:00,2020-09-23,1,895,jp_j.league_2020,18,3,1,1,6,2,2,4,0,1,7,1,2,3,0,2,5,0,4,4,0,1,7,1,1,1,1,3,1,1,5,3,1,1,5,1,1,1,0,2,1,0,2,2,0,1,2,0,1,1
2469099,2020-09-23 11:00:00,2020-09-23,1,410,jp_j.league_2_2020,21,5,0,0,6,1,3,2,0,3,4,1,5,2,0,3,4,2,4,2,0,3,4,0,5,3,0,1,3,0,1,1,0,3,1,0,3,1,0,1,1,0,1,1,0,1,1,0,1,1
2542309,2020-09-21 00:30:00,2020-09-21,1,155,br_brasileiro_serie_a_2020,11,2,1,2,3,2,5,2,1,2,4,2,4,2,0,2,2,0,2,1,0,3,1,0,3,1,2,2,3,4,3,2,2,1,3,4,3,2,2,1,2,2,1,1,2,2,1,2,2,1
2729885,2020-09-20 21:15:00,2020-09-20,3,254,"co_primera_a_2021,_apertura",9,1,2,2,4,2,2,1,0,4,2,1,5,2,0,2,2,0,2,1,0,3,1,0,3,2,1,2,3,2,5,2,1,2,5,2,3,2,1,2,2,1,2,2,1,2,2,1,2,1
2542308,2020-09-20 20:00:00,2020-09-20,1,155,br_brasileiro_serie_a_2020,11,1,3,1,2,6,1,2,3,0,4,5,0,1,2,1,1,2,1,3,2,0,3,2,0,1,1,3,2,2,6,3,1,1,6,2,2,1,2,2,1,3,2,2,2,1,2,3,1,0
2687440,2020-09-20 19:30:00,2020-09-20,1,126,no_eliteserien_2020,18,3,0,2,7,0,3,1,2,2,3,4,3,5,0,0,6,1,2,2,2,1,2,3,2,2,1,2,4,1,5,2,1,2,5,1,4,2,0,3,2,0,3,3,0,2,3,0,2,1
2687438,2020-09-20 17:00:00,2020-09-20,1,126,no_eliteserien_2020,18,3,2,0,6,3,1,2,0,3,3,1,6,4,1,0,5,3,1,1,1,3,2,2,4,2,0,3,5,1,4,3,0,2,4,1,5,3,0,2,3,0,2,2,0,3,2,0,3,1
